2660,29,0,223
2656,28,1,222
2664,32,0,220
2652,26,6,222
2664,30,8,221
2664,32,6,224
2652,31,-3,239
2676,20,4,222
2660,33,3,225
2672,25,2,218
2664,26,2,220
2656,29,6,218
2660,27,5,219
2656,28,4,222
2668,27,2,221
2660,27,6,215
2652,27,5,216
2664,27,7,216
2656,27,8,215
2664,28,3,220
2664,24,15,218
2708,28,7,216
2668,24,3,215
2660,37,6,216
2664,33,2,221
2676,30,2,220
2664,30,1,220
2672,31,1,220
2656,31,4,219
2656,31,2,218
2664,34,2,221
2660,29,2,226
2672,32,-2,227
2672,30,2,214
2664,22,3,233
2656,25,4,221
2652,29,10,216
2720,22,2,223
2664,31,3,215
2660,28,3,219
2656,28,2,220
2656,28,3,223
2668,28,0,223
2660,27,1,223
2652,27,3,223
2668,26,7,220
2656,30,0,223
2660,28,-2,230
2672,27,4,220
2656,28,1,227
2668,26,-1,226
2668,22,4,224
2668,24,0,231
2656,26,2,221
2660,28,2,217
2664,28,2,221
2652,26,3,221
2664,27,3,220
2660,28,4,222
2652,27,0,225
2664,29,2,225
2652,30,3,225
2664,26,-4,224
2676,33,2,219
2660,17,9,229
2668,24,9,220
2656,25,5,221
2656,25,3,219
2668,26,7,218
2660,27,8,221
2668,26,6,217
2652,27,5,217
2664,27,3,218
2668,27,5,218
2664,29,3,219
2672,25,6,215
2660,29,-2,222
2672,30,1,222
2664,20,-1,219
2664,25,-1,220
2680,26,0,225
2664,27,4,221
2660,25,3,222
2664,25,2,219
2652,25,2,221
2668,27,2,221
2664,26,3,219
2652,23,2,225
2664,25,4,217
2656,26,8,218
2668,29,5,217
2664,30,6,218
2656,27,2,222
2664,27,2,225
2656,33,2,219
2668,31,3,222
2660,28,4,218
2652,31,3,222
2664,28,5,227
2656,28,7,223
2668,29,4,221
2656,31,2,219
2664,30,3,219
2668,25,4,219
2656,29,6,221
2668,37,9,214
2668,24,2,218
2652,28,8,213
2664,25,4,223
2652,29,3,216
2664,28,-1,223
2672,29,2,220
2660,29,-1,225
2676,28,3,221
2660,28,5,224
2656,27,5,222
2664,27,4,221
2656,25,3,219
2664,26,2,222
2660,29,-1,231
2672,26,0,230
2660,27,0,226
2652,22,4,222
2664,26,1,225
2656,28,0,227
2660,25,1,220
2660,26,2,218
2652,28,2,222
2668,25,3,221
2656,28,3,219
2656,28,4,222
2660,28,2,215
2656,31,-1,212
2676,29,7,219
2656,29,-2,229
2668,29,2,226
2668,26,1,223
2652,25,5,214
2672,28,5,218
2656,27,5,219
2664,24,5,220
2668,24,3,221
2652,28,4,216
2672,27,3,219
2656,27,5,218
2660,35,7,219
2664,30,9,213
2664,31,6,223
2664,28,10,214
2712,25,6,216
2656,23,3,220
2668,32,3,218
2656,26,5,218
2668,26,5,221
2664,27,4,223
2656,27,2,217
2660,29,2,219
2652,28,2,221
2664,27,5,219
2664,31,1,221
2656,33,1,217
2656,30,6,219
2652,30,1,227
2676,29,4,218
2656,26,-3,225
2668,30,2,216
2668,26,1,224
2656,30,-1,221
2672,28,0,223
2664,31,-1,224
2664,27,-3,223
2672,27,1,222
2660,28,-3,226
2672,27,-4,222
2676,30,-4,221
2672,25,0,219
2672,27,-2,223
2668,35,0,223
2668,27,2,239
2660,22,1,219
2652,23,2,218
2672,25,3,220
2660,24,4,218
2660,27,4,222
2664,27,4,219
2656,26,5,220
2676,26,7,216
2656,27,7,214
2652,31,6,219
2664,31,4,225
2656,34,1,220
2676,30,5,224
2660,27,-2,221
2664,28,4,214
2668,28,8,218
2656,29,4,215
2672,29,2,219
2664,33,0,219
2660,30,2,223
2664,27,5,220
2656,28,2,221
2664,28,2,217
2660,28,-3,226
2668,32,1,223
2660,28,1,220
2656,31,4,221
2664,28,-4,223
2676,33,1,220
2656,27,1,223
2664,27,-2,223
2664,27,4,224
2672,24,3,225
2664,25,5,217
2652,29,2,218
2664,27,2,222
2652,27,2,222
2664,28,-1,224
2668,25,4,218
2664,32,2,222
2668,22,0,220
2652,24,11,214
2720,27,5,220
2660,26,3,214
2652,23,2,224
2672,24,3,221
2656,25,3,220
2652,23,1,220
2664,24,0,222
2656,26,1,220
2680,28,2,222
2664,28,3,213
2656,25,4,224
2664,26,2,228
2656,26,3,224
2676,22,13,217
2708,26,0,217
2660,27,7,221
2664,25,4,225
2656,26,6,220
2664,29,3,220
2660,24,3,217
2652,24,0,214
2664,25,-1,217
2660,29,3,219
2668,25,9,229
2664,27,10,235
2708,24,6,235
2668,28,-1,227
2668,37,-12,230
2728,26,-13,220
2724,28,-2,222
2664,28,1,225
2668,26,6,224
2668,27,3,223
2652,31,4,222
2664,30,1,218
2656,26,2,224
2664,33,1,218
2672,25,6,218
2656,23,5,227
2672,26,2,223
2660,26,-1,224
2672,35,4,220
2664,32,0,228
2652,27,2,218
2668,27,4,217
2656,28,6,216
2664,27,6,218
2668,26,6,214
2656,27,6,218
2672,24,6,218
2676,26,2,224
2664,32,3,217
2668,32,1,221
2656,28,2,227
2676,22,4,223
2664,32,2,221
2656,29,-2,226
2672,32,0,218
2656,28,-1,223
2680,27,0,223
2668,27,0,225
2656,25,2,223
2656,24,0,224
2652,29,1,222
2664,28,-1,223
2672,27,7,218
2656,25,-1,222
2672,31,-4,230
2672,29,7,216
2660,26,1,226
2664,24,3,221
2660,29,4,217
2660,29,2,220
2656,30,1,220
2664,32,1,221
2672,30,0,230
2656,28,-2,225
2688,35,-1,228
2664,30,0,228
2664,33,-1,233
2672,28,5,226
2652,31,-2,224
2680,31,3,218
2668,31,-10,232
2712,26,-6,230
2680,26,-1,227
2664,23,0,228
2668,25,0,225
2656,25,2,225
2660,25,6,227
2668,25,3,227
2652,24,5,217
2664,22,6,217
2664,26,10,210
2708,25,11,208
2724,23,15,217
2712,21,19,209
2708,27,12,216
2712,25,15,213
2720,26,14,217
2712,28,10,224
2712,30,9,221
2664,31,11,220
2716,33,10,221
2716,37,6,223
2664,46,5,226
2668,43,-4,237
2672,45,-4,239
2664,37,-3,236
2672,46,0,235
2652,41,-8,232
2672,46,-13,232
2728,49,-15,227
2712,44,-17,226
2732,45,-14,223
2724,48,-15,221
2720,49,-14,241
2732,42,-18,234
2720,50,-18,240
2712,42,-7,228
2680,38,-1,219
2676,41,-3,218
2664,42,-1,218
2668,38,4,210
2656,40,4,211
2664,43,10,212
2716,42,10,205
2708,45,12,203
2716,42,16,201
2720,46,17,196
2708,45,9,196
2664,47,7,197
2652,50,6,201
2672,58,6,200
2664,55,11,203
2708,54,9,209
2680,51,9,210
2656,55,7,205
2656,55,6,210
2664,58,2,215
2660,61,-3,212
2680,62,-5,215
2680,60,-3,220
2668,61,-6,221
2680,62,-6,227
2668,71,-10,236
2720,70,-17,238
2724,83,12,252
2712,127,114,300
2828,118,61,344
2768,174,86,446
2768,175,68,414
2760,149,-8,325
2728,162,-59,262
2768,178,-52,217
2768,163,-37,213
2784,140,-43,281
2780,141,-11,269
2772,143,11,262
2764,138,27,262
2768,125,43,274
2764,116,58,275
2760,120,53,257
2776,136,42,248
2764,136,43,242
2756,147,40,235
2772,142,39,238
2764,137,36,230
2760,134,32,237
2768,139,28,229
2764,144,18,230
2764,142,20,222
2752,149,11,245
2776,148,16,230
2772,149,4,235
2712,149,1,233
2716,150,0,234
2720,148,0,231
2704,150,0,228
2716,150,1,227
2712,145,0,228
2708,151,-3,229
2732,154,4,225
2720,143,-1,238
2716,147,15,213
2776,139,7,224
2716,137,7,221
2716,136,7,219
2724,141,2,220
2712,138,3,220
2704,140,-1,220
2728,130,-3,223
2728,132,-3,213
2720,138,-17,223
2784,136,-12,218
2776,135,-23,211
2764,135,-18,209
2768,135,-15,210
2776,136,-18,212
2772,132,-13,209
2768,133,-14,209
2776,141,-16,212
2772,139,-19,213
2768,142,-20,215
2780,137,-13,210
2780,138,-15,211
2776,132,-18,209
2772,130,-22,210
2772,130,-23,202
2772,129,-23,198
2768,128,-28,206
2780,122,-25,209
2768,118,-34,199
2768,93,-57,247
2724,97,-44,233
2720,117,0,199
2712,128,23,158
2768,127,30,109
2776,139,25,96
2716,121,29,117
2760,105,24,150
2764,89,19,187
2712,71,3,215
2656,69,-1,206
2676,74,1,189
2652,83,8,175
2664,93,3,178
2664,94,-1,186
2664,91,0,186
2668,85,4,193
2660,86,-1,214
2672,80,9,187
2660,83,-3,201
2672,82,5,189
2668,78,15,184
2708,72,14,198
2712,69,24,200
2716,68,26,200
2712,66,23,209
2716,62,28,206
2712,59,29,209
2708,60,22,207
2716,57,14,214
2712,57,9,221
2656,55,10,216
2720,50,15,220
2716,46,24,217
2708,42,25,224
2732,34,22,232
2712,28,24,234
2708,26,24,241
2720,28,22,244
2712,28,20,243
2712,17,18,244
2712,17,17,248
2712,14,16,244
2708,6,9,241
2620,0,-6,247
2616,4,-5,233
2632,-6,-13,213
2688,-15,-10,203
2740,-17,-5,193
2688,-21,2,188
2676,-22,5,186
2680,-29,13,182
2740,-29,21,184
2724,-34,35,185
2740,-33,35,185
2740,-33,49,182
2728,-30,59,176
2736,-31,64,184
2736,-32,63,192
2724,-30,58,197
2732,-29,52,201
2732,-27,43,208
2724,-23,31,214
2736,-22,28,214
2732,-24,8,224
2672,-25,1,228
2688,-12,-3,226
2692,-11,-10,236
2736,-11,-16,264
2756,-9,-13,267
2696,-9,-11,267
2688,-13,-11,270
2744,-14,-11,263
2740,-13,-9,254
2692,-22,-5,249
2696,-19,-5,248
2688,-27,-5,234
2684,-28,0,225
2680,-34,-11,217
2736,-39,-23,208
2748,-42,-25,199
2740,-40,-27,187
2736,-42,-21,175
2740,-41,-19,172
2736,-50,-1,162
2688,-57,3,163
2680,-52,12,164
2732,-55,21,159
2736,-43,28,150
2736,-41,25,153
2736,-41,32,156
2728,-37,36,164
2732,-35,39,172
2732,-30,40,182
2728,-28,40,190
2736,-28,41,199
2736,-17,44,209
2728,-10,41,216
2732,-8,28,228
2680,-11,29,226
2728,-7,22,243
2684,-7,19,241
2684,-11,14,244
2732,-12,8,245
2680,-16,0,248
2684,-21,0,238
2676,-23,2,236
2700,-26,5,229
2676,-30,-1,224
2688,-39,4,220
2680,-42,8,211
2680,-46,7,199
2684,-49,13,200
2736,-51,15,194
2732,-50,15,191
2736,-49,19,188
2736,-45,26,191
2732,-44,30,190
2736,-44,26,200
2740,-47,24,206
2732,-43,24,215
2732,-44,13,228
2736,-39,23,221
2724,-37,25,225
2736,-37,28,225
2736,-39,23,228
2732,-43,15,228
2732,-37,7,229
2680,-42,-3,230
2688,-50,-6,222
2696,-45,-10,222
2740,-53,-10,219
2736,-60,-9,220
2704,-64,-7,211
2692,-65,-4,209
2688,-63,-4,213
2692,-60,-6,212
2684,-63,-3,212
2688,-57,2,216
2680,-58,-1,219
2688,-57,-4,231
2700,-57,-14,243
2744,-49,-13,236
2736,-47,-22,234
2748,-55,-23,236
2752,-46,-33,234
2740,-42,-17,228
2740,-46,5,221
2680,-47,15,206
2728,-44,16,204
2736,-42,15,202
2744,-45,17,205
2724,-43,19,202
2736,-45,21,203
2736,-45,22,200
2728,-41,24,203
2732,-38,16,216
2728,-35,12,222
2728,-31,12,231
2740,-32,9,234
2688,-30,8,243
2680,-26,-1,243
2700,-23,3,249
2680,-16,-9,258
2688,-18,-4,250
2692,-13,-2,244
2684,-17,1,252
2684,-18,-1,258
2696,-15,2,253
2680,-14,1,251
2688,-11,9,245
2688,-10,10,244
2724,-11,10,238
2740,-10,7,240
2684,-12,4,241
2672,-13,1,245
2680,-7,-5,229
2628,-6,-7,233
2636,-13,-12,229
2740,-14,-16,220
2740,-14,-22,222
2748,-14,-26,216
2748,-16,-22,213
2732,-15,-19,212
2740,-14,-15,216
2752,-10,-17,219
2732,-12,-6,218
2692,-8,2,212
2636,-12,-6,229
2692,-4,6,219
2640,-6,2,223
2620,-1,-3,232
2640,0,1,232
2624,-1,1,239
2616,4,1,240
2624,3,2,243
2608,6,7,247
2624,9,7,249
2620,10,15,250
2720,8,15,251
2672,13,22,244
2704,19,24,246
2724,11,21,253
2712,18,21,252
2708,21,18,255
2712,20,23,252
2716,17,17,256
2704,21,13,256
2720,22,8,258
2660,25,3,261
2668,27,3,256
2672,25,6,256
2656,23,4,253
2672,21,-2,258
2668,20,9,234
2664,22,-1,241
2672,20,-5,237
2668,12,-11,224
2732,11,-13,221
2716,14,-14,223
2720,13,-12,220
2736,17,-6,221
2668,15,0,224
2664,9,-2,227
2624,10,-3,230
2664,13,-4,237
2680,14,-1,229
2676,24,-2,231
2668,19,1,234
2664,21,1,228
2656,21,15,239
2716,26,24,235
2720,27,25,239
2712,29,28,245
2716,29,25,251
2716,35,26,252
2708,32,27,257
2720,39,27,257
2720,41,26,258
2708,34,30,256
2728,30,37,250
2712,31,45,247
2712,33,50,244
2728,30,54,242
2712,29,55,240
2708,26,57,237
2716,26,59,239
2712,28,60,235
2708,31,67,243
2716,27,71,242
2712,25,86,243
2712,32,88,252
2720,36,79,256
2708,38,75,262
2716,41,68,261
2716,40,65,260
2712,43,64,258
2716,41,66,259
2720,41,68,256
2708,45,64,267
2708,52,74,271
2724,42,65,264
2704,35,79,272
2720,32,83,270
2712,35,85,272
2708,39,86,274
2720,39,88,275
2716,40,87,273
2712,41,88,271
2720,43,88,279
2712,40,94,271
2708,50,91,273
2712,45,95,253
2712,42,105,264
2772,43,108,249
2780,44,107,241
2776,48,111,226
2768,53,117,216
2768,52,127,211
2772,49,136,206
2784,47,148,200
2768,40,159,184
2772,37,160,195
2776,30,156,175
2772,27,151,176
2780,24,139,178
2776,25,131,165
2772,21,123,158
2776,27,118,157
2772,13,111,166
2776,17,98,177
2708,14,95,172
2724,21,79,179
2716,24,79,188
2708,29,76,193
2724,29,77,198
2716,36,75,205
2712,35,74,205
2712,35,72,211
2712,39,66,220
2708,45,62,220
2712,35,66,214
2708,35,64,216
2712,43,57,195
2712,40,52,194
2704,35,49,198
2712,30,53,195
2720,26,51,198
2712,26,45,201
2716,27,48,196
2716,30,41,202
2708,30,42,207
2724,29,46,199
2708,30,38,207
2712,30,43,206
2716,31,44,208
2716,33,42,209
2708,32,48,207
2728,33,46,207
2712,32,49,201
2708,29,52,200
2720,25,45,200
2712,25,46,203
2716,27,42,208
2712,21,43,200
2716,30,42,198
2708,28,43,200
2712,29,49,201
2704,30,50,198
2712,29,56,199
2712,21,61,202
2708,24,47,206
2716,30,43,203
2716,30,53,192
2708,37,54,184
2712,33,60,185
2716,34,72,188
2708,35,74,187
2716,37,78,190
2720,34,77,193
2708,35,80,197
2724,33,88,185
2716,32,81,186
2708,38,84,194
2728,32,75,201
2712,35,64,215
2708,38,56,219
2720,46,45,223
2720,48,38,234
2712,46,30,240
2712,42,17,247
2716,40,9,245
2652,39,-6,248
2680,37,-12,239
2716,29,-12,229
2720,20,-22,234
2732,21,-24,237
2720,20,-20,232
2728,15,-21,218
2736,16,-18,220
2716,14,-9,216
2672,15,-3,213
2668,13,2,207
2664,8,10,213
2668,6,13,217
2660,7,16,207
2668,19,10,199
2716,20,11,194
2708,22,10,203
2732,22,16,202
2716,25,16,210
2708,29,22,216
2728,29,22,224
2716,30,21,227
